Class,TimeAccLoz1Dol-min(x),TimeAccLoz1Dol-max(x),TimeAccLoz1Dol-mean(x),TimeAccLoz1Dol-kurtosis(x),TimeAccLoz1Dol-skewness(x),TimeAccLoz1Dol-moment(x_3),TimeAccLoz1Dol-rms(x),TimeAccLoz1Dol-std(x),FFTAccLoz1Dol-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccLoz1Dol-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccLoz1Dol-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccLoz1Dol-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccLoz1Dol-RMSFilter(x_10_500_25000_16000),FFTAccLoz1Dol-RMSFilter(x_500_1000_25000_16000),FFTAccLoz1Dol-IntFilter(x_10_500_25000_16000),FFTAccLoz1Dol-IntFilter(x_500_1000_25000_16000),TimeAccLoz1Gor-min(x),TimeAccLoz1Gor-max(x),TimeAccLoz1Gor-mean(x),TimeAccLoz1Gor-kurtosis(x),TimeAccLoz1Gor-skewness(x),TimeAccLoz1Gor-moment(x_3),TimeAccLoz1Gor-rms(x),TimeAccLoz1Gor-std(x),FFTAccLoz1Gor-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccLoz1Gor-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccLoz1Gor-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccLoz1Gor-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccLoz1Gor-RMSFilter(x_10_500_25000_16000),FFTAccLoz1Gor-RMSFilter(x_500_1000_25000_16000),FFTAccLoz1Gor-IntFilter(x_10_500_25000_16000),FFTAccLoz1Gor-IntFilter(x_500_1000_25000_16000),TimeAccOsZ-min(x),TimeAccOsZ-max(x),TimeAccOsZ-mean(x),TimeAccOsZ-kurtosis(x),TimeAccOsZ-skewness(x),TimeAccOsZ-moment(x_3),TimeAccOsZ-rms(x),TimeAccOsZ-std(x),FFTAccOsZ-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccOsZ-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccOsZ-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccOsZ-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccOsZ-RMSFilter(x_10_500_25000_16000),FFTAccOsZ-RMSFilter(x_500_1000_25000_16000),FFTAccOsZ-IntFilter(x_10_500_25000_16000),FFTAccOsZ-IntFilter(x_500_1000_25000_16000),TimeAccProbka-min(x),TimeAccProbka-max(x),TimeAccProbka-mean(x),TimeAccProbka-kurtosis(x),TimeAccProbka-skewness(x),TimeAccProbka-moment(x_3),TimeAccProbka-rms(x),TimeAccProbka-std(x),FFTAccProbka-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccProbka-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccProbka-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccProbka-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccProbka-RMSFilter(x_10_500_25000_16000),FFTAccProbka-RMSFilter(x_500_1000_25000_16000),FFTAccProbka-IntFilter(x_10_500_25000_16000),FFTAccProbka-IntFilter(x_500_1000_25000_16000),TimeMicSignal-min(x),TimeMicSignal-max(x),TimeMicSignal-mean(x),TimeMicSignal-kurtosis(x),TimeMicSignal-skewness(x),TimeMicSignal-moment(x_3),TimeMicSignal-rms(x),TimeMicSignal-std(x),FFTMicSignal-RMSFilter(x_10_500_25000_16000),FFTMicSignal-RMSFilter(x_500_1000_25000_16000),FFTMicSignal-RMSFilter(x_1000_2000_25000_16000),FFTMicSignal-RMSFilter(x_2000_3000_25000_16000),FFTMicSignal-RMSFilter(x_3000_4000_25000_16000),FFTMicSignal-RMSFilter(x_4000_5000_25000_16000),FFTMicSignal-RMSFilter(x_5000_6000_25000_16000),FFTMicSignal-RMSFilter(x_6000_7000_25000_16000),FFTMicSignal-RMSFilter(x_7000_8000_25000_16000),FFTMicSignal-RMSFilter(x_8000_9000_25000_16000),FFTMicSignal-RMSFilter(x_9000_10000_25000_16000),FFTMicSignal-RMSFilter(x_10000_11000_25000_16000),FFTMicSignal-RMSFilter(x_11000_12500_25000_16000),TimeSpindleLoad-min(x),TimeSpindleLoad-max(x),TimeSpindleLoad-mean(x),TimeSpindleLoad-rms(x),TimeSpindleLoad-std(x),TimeSpindleRPM-min(x),TimeSpindleRPM-max(x),TimeSpindleRPM-mean(x),TimeSpindleRPM-rms(x),TimeSpindleRPM-std(x)
2,-8.8198,9.0182,0.0016671,8.6924,-0.080092,-0.05502,0.88236,0.88239,0.09434,0.018911,0.025519,0.0065483,0.0076395,0.0062445,1.3928,1.5588,-6.9582,7.004,-0.002286,7.4301,-0.070692,-0.034046,0.78385,0.78387,0.026615,0.0062354,0.0077823,0.005311,0.0056245,0.005954,1.3676,1.4575,-6.943,7.6601,-0.0019026,11.916,0.094211,0.040433,0.7543,0.75432,0.056935,0.029012,0.01814,0.012505,0.010562,0.0024878,2.1031,0.61743,-11.948,12.04,0.017586,5.8527,0.11711,0.54681,1.6715,1.6715,0.16832,0.033361,0.047604,0.036532,0.039188,0.10083,9.4277,23.674,-1.1833,1.2927,0.0047413,2.4843,0.0097995,0.0005828,0.39036,0.39035,0.028844,0.0036026,0.0020191,0.0019348,0.0027717,0.0035154,0.0033637,0.0027539,0.0022292,0.0018778,0.0014768,0.0010337,0.00070712,7254.3,7481.3,7372.1,7372.5,76.706,1796.1,1811.2,1802.9,1802.9,5.2379
2,-3.8301,4.3489,0.0076315,3.599,0.0020259,0.00092517,0.77011,0.7701,0.086862,0.019352,0.023732,0.0064734,0.0080225,0.007878,1.5855,1.9073,-4.5473,3.7538,-0.00010872,3.7578,-0.067133,-0.02392,0.70894,0.70896,0.02187,0.0058108,0.0063893,0.0059597,0.006643,0.0072931,1.5545,1.7303,-4.3947,3.6317,0.00051595,4.9244,0.040148,0.0081369,0.5874,0.58741,0.067055,0.030359,0.018771,0.012773,0.011596,0.0028246,2.1201,0.71724,-8.0721,7.5228,0.01413,3.7675,-0.11833,-0.68215,1.7931,1.7931,0.14251,0.025261,0.040017,0.037985,0.046458,0.1134,10.814,28.041,-1.3186,1.1632,0.0045053,2.7648,-0.0069987,-0.00027631,0.34054,0.34052,0.024653,0.0036047,0.0018109,0.0019067,0.0029138,0.0032155,0.0030695,0.0028659,0.0022538,0.0018536,0.0015221,0.0010951,0.00070816,6891.4,7334.7,7115.2,7117.3,175.65,1796.1,1811.3,1803.4,1803.4,5.2159
2,-6.592,5.2187,0.005995,5.1378,-0.040665,-0.027914,0.88215,0.88215,0.082449,0.032866,0.022737,0.0096509,0.0079285,0.0079354,1.5011,2.0058,-8.2858,7.0345,0.0095819,8.8022,0.015902,0.0091083,0.83053,0.8305,0.018613,0.021206,0.006326,0.0069889,0.0062026,0.0075172,1.4546,1.8321,-6.3784,5.9359,0.0042287,9.4724,0.11144,0.04862,0.75846,0.75847,0.038802,0.027875,0.015775,0.013016,0.013817,0.0036283,2.175,0.88989,-12.879,12.116,0.016215,4.9937,-0.025416,-0.2909,2.2537,2.2537,0.16496,0.023848,0.045609,0.038769,0.045739,0.14669,10.686,32.803,-0.9789,1.0365,-0.004773,2.7904,0.031158,0.00085529,0.3017,0.30167,0.020705,0.0042282,0.0022326,0.0021353,0.0033449,0.0034454,0.0032305,0.0028021,0.0022837,0.0018192,0.0015114,0.0011267,0.00072168,6821.2,7268.4,7095.2,7097.0,155.81,1797.1,1811.2,1803.6,1803.6,5.1588
2,-5.005,4.6541,0.00084403,4.291,-0.023209,-0.016381,0.89035,0.89038,0.078823,0.015292,0.021337,0.0068549,0.0081426,0.0086341,1.7705,2.1771,-6.5004,6.2563,0.0058548,5.9508,-0.036623,-0.020804,0.82821,0.82822,0.016987,0.010304,0.0057546,0.0070708,0.0071477,0.0081349,1.78,1.9932,-6.3478,7.004,0.0011406,7.5921,0.13538,0.053787,0.73514,0.73516,0.027177,0.029476,0.010672,0.011828,0.015061,0.0029976,2.2196,0.78019,-11.475,8.3773,0.013385,4.0158,-0.096385,-0.66638,1.9051,1.9051,0.15455,0.024612,0.042665,0.037507,0.044356,0.11853,10.663,28.048,-1.2006,1.0739,0.00056574,2.8885,-0.18072,-0.0045325,0.29272,0.29273,0.020108,0.0043361,0.0019886,0.0021207,0.0029885,0.0032538,0.0029391,0.0026302,0.0021914,0.0018921,0.0014212,0.0010733,0.00070645,6822.7,7252.2,7058.0,7059.8,159.34,1797.1,1811.2,1803.5,1803.5,5.1559
2,-4.8677,4.2879,0.0011502,3.8566,-0.021996,-0.0098303,0.76455,0.76458,0.076188,0.0079657,0.021094,0.0049017,0.0068887,0.0069001,1.3986,1.7076,-6.2868,7.4465,0.0053875,6.2271,0.013404,0.0050137,0.72053,0.72053,0.019363,0.0093932,0.0056873,0.005423,0.005486,0.0066157,1.3584,1.5948,-6.0274,6.9582,0.00070193,8.9658,-0.045711,-0.0084724,0.57016,0.57018,0.020353,0.01836,0.0076224,0.0096388,0.010378,0.0025461,1.5952,0.64807,-12.757,9.1708,0.00028706,5.515,-0.093435,-0.40161,1.6259,1.626,0.14644,0.023651,0.040064,0.038533,0.037842,0.10075,8.985,24.195,-0.95586,1.0106,0.0014466,2.8884,0.12301,0.0025383,0.27429,0.27429,0.018635,0.0035497,0.0017066,0.0018607,0.0028275,0.0035451,0.0031219,0.002881,0.0022976,0.0018458,0.0014816,0.0010941,0.00068798,5782.8,6995.4,6461.2,6468.5,306.64,1797.1,1811.2,1803.9,1804.0,5.2105
2,-3.4486,3.769,0.0066416,3.5335,0.0099231,0.0038366,0.72854,0.72853,0.068033,0.016887,0.018662,0.006314,0.0062057,0.0070077,1.1877,1.7639,-3.8911,3.7843,0.0073922,4.0721,-0.051979,-0.017446,0.69499,0.69497,0.01512,0.01092,0.0047733,0.0064051,0.0054217,0.0065274,1.2791,1.615,-2.6246,2.533,0.00080397,3.7639,0.011239,0.0014105,0.50066,0.50068,0.022517,0.014616,0.007298,0.006858,0.0048235,0.0017976,0.93101,0.46733,-8.4078,8.5604,0.041951,5.835,0.040757,0.09277,1.3161,1.3155,0.15178,0.033296,0.041558,0.036829,0.031485,0.082529,6.9137,20.28,-1.1401,0.97602,0.0023418,2.9733,-0.080596,-0.0016536,0.27377,0.27377,0.018018,0.0031715,0.0016822,0.0021973,0.0033402,0.0042332,0.0031541,0.0029311,0.0022564,0.0020256,0.0016194,0.0011089,0.00069312,3817.9,5981.3,4749.8,4836.7,914.18,1797.1,1812.3,1803.9,1803.9,5.2417
2,-73.504,70.925,-0.0022317,4.5377,0.0093838,21.891,13.263,13.263,0.050779,0.014638,0.014143,0.0060368,0.17075,0.43879,15.713,70.947,-57.451,49.516,0.004739,3.848,0.067364,85.2,10.814,10.815,0.017591,0.010559,0.0057426,0.0057127,0.15795,0.34842,14.504,57.794,-42.604,36.683,0.0020285,3.9807,-0.048306,-31.424,8.6647,8.6649,0.01085,0.0083267,0.004934,0.0059825,0.027362,0.15374,3.6974,24.121,-52.66,98.712,0.0027657,4.8313,0.83118,5173.9,18.395,18.396,0.15049,0.085731,0.047645,0.053566,0.61745,1.2126,75.996,195.7,-11.105,10.733,-0.00018516,2.9554,0.037002,2.6394,4.1472,4.1474,0.056584,0.32036,0.021736,0.010027,0.0085159,0.0073636,0.005607,0.0040562,0.0028307,0.0021568,0.0016346,0.0011581,0.00078076,2557.6,4027.3,3513.9,3562.7,588.6,1797.0,1811.7,1804.0,1804.0,5.2289
2,-79.424,76.312,0.0054304,3.5218,0.03011,151.64,17.141,17.141,0.03285,0.015048,0.011693,0.0091106,0.38005,0.43138,34.551,89.708,-63.143,75.701,0.0082848,3.1417,0.041973,148.07,15.223,15.223,0.018718,0.017921,0.0062133,0.0080426,0.34422,0.38677,31.13,78.502,-48.967,55.01,0.0043489,3.2289,-0.029118,-43.597,11.44,11.44,0.016603,0.016801,0.0055486,0.0081753,0.10123,0.1381,8.1923,26.043,-37.492,96.225,0.10042,4.3199,0.94771,4980.1,17.386,17.386,0.12296,0.19981,0.051136,0.097895,0.85619,0.93599,120.94,191.84,-10.699,11.087,0.00059436,2.2829,0.035141,2.1755,3.9559,3.9561,0.19415,0.23921,0.029517,0.022386,0.012534,0.010835,0.0069603,0.0051463,0.0037379,0.0028026,0.0017631,0.0012164,0.00075104,16.827,2728.1,2098.5,2225.5,742.0,20.037,1930.2,1675.6,1722.1,397.95
3,-2.472,2.4262,0.0027133,3.0534,-0.010268,-0.0024697,0.6219,0.62191,0.0084278,0.02068,0.0031024,0.0069629,0.0032185,0.0038401,0.71511,0.96228,-2.121,2.4873,0.015932,3.0374,-0.022911,-0.0044222,0.57814,0.57794,0.022033,0.011924,0.0064841,0.0052093,0.0046556,0.0034651,1.0293,0.89253,-2.9298,5.0966,0.014989,5.2982,0.59674,0.42587,0.89377,0.89367,0.031397,0.0089973,0.042007,0.0070724,0.033083,0.0022347,2.3902,0.51794,-22.095,12.864,0.2116,6.0635,-0.54852,-21.295,3.3927,3.3862,0.058768,0.10837,0.052599,0.57392,0.20726,0.093049,28.854,21.163,-0.78312,0.54703,-0.0030452,5.7478,-0.7385,-0.0028071,0.15609,0.15607,0.011112,0.0026667,0.0010474,0.00074519,0.00043654,0.00032272,0.00024275,0.00017864,0.00016062,0.00016987,0.00015844,0.0001256,0.00010038,1094.9,1205.9,1118.6,1118.8,24.599,1797.1,1930.2,1813.6,1813.9,30.22
3,-4.883,4.3031,0.0086692,4.687,0.037256,0.0099201,0.6434,0.64336,0.03521,0.020214,0.012253,0.0070717,0.0079194,0.010183,1.9328,2.4631,-3.1129,4.5625,0.0072119,3.9117,0.038686,0.0077961,0.58633,0.5863,0.013159,0.013293,0.0049173,0.0054856,0.0074186,0.0096475,1.8385,2.2116,-1.9074,2.0753,-0.022356,3.6898,0.11706,0.0058184,0.36835,0.36768,0.01345,0.005165,0.007397,0.0046284,0.0040463,0.0025678,0.97944,0.66594,-17.518,15.198,-0.0071471,4.5697,-0.18392,-6.0082,3.1967,3.1968,0.061627,0.04064,0.042204,0.53086,0.1809,0.084834,24.849,20.296,-2.1449,2.4818,0.0014691,3.8487,-0.076932,-0.0050626,0.40373,0.40374,0.02356,0.005782,0.0060075,0.0075213,0.0064169,0.0055838,0.0044005,0.0029647,0.0031473,0.0027568,0.0019184,0.0016346,0.0010857,1070.8,2750.8,1766.8,1831.8,484.43,1796.0,1811.3,1803.1,1803.1,5.2303
3,-18.143,19.227,0.00033952,7.9249,0.024851,0.68429,3.0197,3.0198,0.02649,0.026468,0.0091551,0.013779,0.062972,0.076934,12.229,17.241,-15.458,15.519,-0.0047494,7.403,-0.036322,-0.5838,2.5237,2.5237,0.019093,0.016217,0.0067005,0.01275,0.058245,0.078578,11.347,15.975,-11.673,11.795,0.0079119,7.8106,-0.027238,-0.10999,1.5924,1.5925,0.018239,0.016387,0.011744,0.01393,0.017899,0.018612,4.3347,4.5028,-69.384,68.56,0.9366,8.2957,-0.089404,-68.502,9.1984,9.1509,0.043818,0.062,0.062916,0.34252,0.13206,0.29285,23.762,64.23,-2.4904,2.3033,0.0013836,3.4449,-0.056782,-0.0079459,0.51917,0.51919,0.025646,0.018883,0.0079608,0.0073109,0.007208,0.0073276,0.0065387,0.0046232,0.0042628,0.0040347,0.0030619,0.0024451,0.0016373,2623.6,3547.3,3106.8,3127.7,361.29,1796.1,1810.2,1802.3,1802.3,5.203
3,-26.719,24.628,0.0011883,3.8551,0.0064563,1.0748,5.5011,5.5012,0.025518,0.059878,0.008152,0.019216,0.098701,0.1807,18.769,38.092,-26.124,19.791,-0.014461,3.8484,-0.033082,-3.6465,4.7947,4.7949,0.017818,0.064116,0.007889,0.020224,0.090131,0.18493,17.371,35.502,-17.975,18.204,-0.0029994,4.0265,-0.0078987,-0.24313,3.134,3.1341,0.0072023,0.019329,0.0054612,0.011663,0.032005,0.043449,6.8526,9.7931,-126.03,117.51,-0.17153,6.0057,-0.068806,-267.82,15.731,15.731,0.040732,0.068957,0.04792,0.2979,0.1305,0.5363,26.032,124.13,-3.5643,3.3772,0.0010493,3.2238,-0.040923,-0.02094,0.79984,0.79987,0.031396,0.045898,0.01306,0.0063097,0.007202,0.0078659,0.0067713,0.0054408,0.0045736,0.004328,0.0032631,0.0024089,0.0016601,3566.9,4547.7,4378.9,4382.6,180.52,1796.0,1811.3,1803.2,1803.2,5.2205
3,-33.28,30.778,0.0037948,4.4309,8.7598e-05,0.018515,5.9568,5.957,0.024969,0.064182,0.0078546,0.019513,0.0868,0.21889,17.877,44.839,-25.864,26.566,-0.0039789,4.0448,-0.077152,-11.527,5.3062,5.3064,0.025654,0.06069,0.0080459,0.018749,0.07782,0.22954,16.274,42.153,-19.73,26.643,0.0014887,4.5693,0.051952,2.3244,3.5501,3.5502,0.010156,0.02804,0.013167,0.013685,0.029788,0.052844,7.0672,11.849,-173.06,100.88,-0.19124,7.1927,-0.27326,-1465.5,17.505,17.505,0.089224,0.061266,0.080336,0.31203,0.14803,0.61043,34.305,145.49,-3.0893,3.4348,0.001358,2.8421,0.1255,0.11576,0.97342,0.97345,0.033576,0.064457,0.013193,0.0041995,0.0051106,0.005709,0.0049911,0.0041853,0.0034103,0.0030312,0.0025197,0.0017725,0.0012302,4397.2,4545.4,4480.3,4480.6,51.093,1796.0,1811.3,1803.2,1803.2,5.1672
3,-30.534,34.822,-0.00055696,5.48,0.031106,2.5089,4.3206,4.3207,0.030043,0.06019,0.0090942,0.018687,0.068637,0.14919,14.45,31.682,-27.573,22.675,-0.0086196,4.6701,0.034501,1.7363,3.692,3.6921,0.020143,0.052534,0.0064807,0.01627,0.061782,0.15568,13.174,29.837,-14.374,14.008,0.0062487,5.392,0.0059171,0.0744,2.3254,2.3254,0.01499,0.012543,0.011567,0.014244,0.024362,0.041549,5.8837,9.1514,-284.28,174.55,-0.027548,22.75,-0.78678,-2496.0,14.694,14.694,0.16592,0.13602,0.1434,0.27964,0.15248,0.52316,38.613,127.89,-3.2044,2.9885,-0.00047613,3.8752,0.10324,0.038633,0.72061,0.72064,0.025571,0.046266,0.011047,0.0040688,0.0041991,0.0045719,0.0042883,0.0036152,0.0030934,0.002592,0.0021071,0.0014694,0.00092872,3957.9,4445.1,4238.2,4240.1,125.02,1796.0,1811.3,1803.1,1803.2,5.1901
3,-18.143,18.357,0.0025283,7.2515,0.015697,0.28184,2.6186,2.6186,0.042549,0.032208,0.011776,0.011358,0.037561,0.073574,7.6566,17.372,-15.397,14.573,-0.0056831,6.9023,-0.011253,-0.11815,2.1897,2.1897,0.016535,0.022446,0.0050073,0.0088691,0.03389,0.07408,7.0223,15.938,-10.468,8.7283,0.0054847,6.6256,-0.013298,-0.03318,1.3563,1.3564,0.014201,0.034416,0.010022,0.01442,0.016123,0.02173,3.6536,4.7129,-142.58,163.75,-0.11658,23.0,-0.20646,-238.51,10.493,10.493,0.054809,0.044952,0.05009,0.24914,0.10064,0.2644,18.221,65.289,-2.1421,2.2975,-0.00045202,3.5799,0.012507,0.0013652,0.47791,0.47793,0.01935,0.027135,0.008349,0.0036045,0.0042175,0.0042816,0.0039357,0.0033956,0.0025694,0.0021361,0.0017513,0.0012286,0.0007865,3956.1,4294.9,4126.2,4128.5,137.87,1796.1,1810.2,1802.9,1802.9,5.2018
3,-12.406,13.413,0.0022107,5.8637,-0.027874,-0.091656,1.487,1.4871,0.039547,0.033085,0.01082,0.010895,0.014435,0.035917,3.1227,7.2698,-10.254,10.834,-0.004965,5.502,-0.025477,-0.056867,1.3069,1.3069,0.016652,0.025307,0.0052711,0.0086085,0.013343,0.037892,2.9227,6.9168,-4.1353,4.3031,0.0034228,3.9168,0.044728,0.024991,0.82365,0.82366,0.0054754,0.0074365,0.0037392,0.0066432,0.0067049,0.0099113,1.6679,2.0585,-61.403,48.509,-0.051379,6.196,-0.059883,-16.242,6.4732,6.4732,0.040904,0.047565,0.046981,0.25584,0.099466,0.165,15.868,35.196,-1.0221,1.0336,0.00053281,3.0727,-0.020174,-0.00036046,0.26143,0.26144,0.010497,0.011727,0.0040408,0.0026442,0.0035135,0.0039394,0.0035412,0.0032426,0.0025646,0.0021577,0.0016426,0.0012087,0.00073362,4245.4,4361.4,4301.0,4301.1,19.798,1796.0,1810.2,1802.3,1802.3,5.199
3,-6.4699,4.6083,-0.0016308,3.6837,0.029448,0.017974,0.84826,0.84828,0.026755,0.035342,0.0073355,0.010446,0.0068717,0.012905,1.5137,2.7023,-5.2187,5.6154,-0.0027123,3.909,-0.018976,-0.0094015,0.79129,0.79131,0.018075,0.025609,0.0054398,0.0076015,0.0068304,0.013169,1.5765,2.5882,-3.9674,4.8219,0.0079463,4.7321,0.026173,0.0047762,0.56727,0.56723,0.0093233,0.013487,0.0056178,0.006295,0.0075521,0.0039381,1.3085,0.8352,-67.156,65.31,0.0062992,7.5736,-0.04294,-8.2592,5.7724,5.7726,0.078384,0.053168,0.051576,0.26246,0.099316,0.081258,15.566,20.31,-0.78887,0.8263,-1.2596e-05,3.0334,-0.0046699,-3.9048e-05,0.20297,0.20298,0.0080111,0.005185,0.0020159,0.002568,0.0034447,0.0040991,0.0036453,0.003451,0.002774,0.0023256,0.0018444,0.0013347,0.00075869,4257.1,4820.0,4597.5,4602.6,216.96,1797.0,1811.3,1803.9,1803.9,5.1759
3,-3.9674,4.0437,-0.0024348,3.3805,-0.00056634,-0.00024693,0.75828,0.7583,0.010929,0.020364,0.0034901,0.0070721,0.0068894,0.010255,1.3676,2.0715,-3.9521,3.9979,-0.00039388,3.2723,-0.066265,-0.022845,0.70119,0.70121,0.023733,0.012483,0.0067432,0.0056753,0.0068459,0.0099666,1.4425,1.9003,-3.5401,2.411,-0.00015927,3.4864,-0.05165,-0.0069624,0.51274,0.51275,0.0038268,0.030316,0.0036084,0.011341,0.0081944,0.0029093,1.2726,0.63229,-39.766,41.322,-0.049382,5.7094,-0.021224,-6.4543,6.7249,6.725,0.045716,0.031874,0.062084,0.25834,0.098034,0.059624,16.011,15.57,-0.84358,0.80039,7.6656e-05,3.0132,0.018687,0.00015671,0.20317,0.20317,0.0083914,0.0046731,0.0018665,0.0026289,0.0034677,0.0039696,0.0036273,0.0034997,0.0027469,0.0023753,0.0019507,0.0013069,0.00080905,3324.4,4345.3,3866.2,3876.8,286.06,1797.1,1811.2,1803.6,1803.6,5.1549
3,-24.049,26.292,-0.0016404,53.994,0.34438,1.5205,1.6405,1.6406,0.013285,0.00817,0.0044632,0.0031521,0.013836,0.020611,2.8299,5.2367,-22.736,25.575,-0.0051777,54.41,0.062941,0.24482,1.5727,1.5727,0.022822,0.0093655,0.0066023,0.0040847,0.012634,0.019462,2.6733,4.6304,-22.584,20.707,0.00045396,52.318,-0.44752,-0.87976,1.2527,1.2528,0.0065456,0.012309,0.0035127,0.0084108,0.0056308,0.010275,1.2925,2.7337,-199.62,158.91,-0.042617,26.582,-0.50596,-1290.5,13.663,13.663,0.078148,0.079146,0.075844,0.24527,0.10569,0.13668,20.873,33.522,-0.99905,0.9501,0.0030932,3.2415,-0.020992,-0.00024523,0.22692,0.22691,0.008847,0.0065607,0.0034274,0.0030134,0.0037066,0.0044591,0.0038758,0.0033953,0.0027296,0.0023706,0.0018773,0.0013146,0.00079557,1992.4,3422.9,2763.8,2829.5,607.49,1797.1,1811.2,1803.5,1803.5,5.1527
3,-86.077,80.264,0.017913,4.5038,-0.11353,-495.36,16.341,16.341,0.031494,0.023311,0.023588,0.022696,0.0395,0.47493,10.544,46.606,-69.109,74.404,0.015308,3.7914,-0.084764,-237.11,14.09,14.09,0.02432,0.024306,0.019317,0.021209,0.036447,0.495,9.5861,43.868,-39.506,38.377,-0.0010987,3.6213,-0.0069969,-4.3654,8.5449,8.5451,0.0045419,0.006817,0.0032553,0.0054093,0.0051109,0.094795,1.166,11.15,-234.11,178.0,-0.5748,3.883,-0.2053,-21994.0,47.497,47.495,0.42335,0.62541,0.2851,0.37965,0.26689,1.9745,66.949,177.82,-3.8609,3.6853,-0.0003374,3.0582,-0.071865,-0.079523,1.0343,1.0344,0.011283,0.057814,0.035023,0.011735,0.0081977,0.0081007,0.0065748,0.0050298,0.0041524,0.0034981,0.002266,0.0014887,0.0010005,1381.5,2126.9,1542.8,1560.5,234.82,1797.1,1811.2,1803.9,1804.0,5.207
3,-62.609,50.31,-0.010986,28.062,-0.72225,-112.72,5.3841,5.3842,0.022743,0.037143,0.02222,0.024438,0.036795,0.15734,10.243,24.661,-59.679,40.986,-0.013947,23.448,-0.48597,-56.618,4.8841,4.8842,0.039903,0.027039,0.021219,0.019603,0.033569,0.16365,9.1447,22.572,-30.457,27.604,0.0098088,25.46,-0.18408,-4.4143,2.8837,2.8838,0.0026716,0.011009,0.0022107,0.0067857,0.004306,0.036475,0.90651,5.9466,-309.69,150.7,0.81997,37.966,-1.314,-5766.4,16.392,16.372,0.25083,0.27919,0.20584,0.36641,0.2203,0.6856,58.718,92.388,-3.3628,2.5221,-0.00025444,8.5671,-0.7311,-0.11246,0.5358,0.53582,0.0099755,0.027118,0.017839,0.0070916,0.005352,0.0052149,0.0043246,0.0037534,0.0029996,0.0026723,0.0018906,0.0012926,0.00078392,1166.2,1464.4,1374.9,1379.4,111.02,1796.0,1811.3,1803.0,1803.0,5.2375
3,-11.46,12.268,-0.0031196,3.6131,0.0056966,0.13556,2.8763,2.8764,0.0088937,0.03188,0.0028636,0.010433,0.0097588,0.01832,1.9453,4.2983,-11.689,10.437,-0.0032817,4.0344,0.053294,0.62013,2.266,2.2661,0.022641,0.017465,0.0066711,0.0072485,0.0091582,0.017432,1.9786,3.8668,-5.2644,6.2105,0.0092242,4.4474,0.058018,0.034858,0.84386,0.84384,0.0023765,0.0092714,0.0015087,0.0053057,0.0031198,0.0042259,0.7166,1.0785,-388.88,206.12,-28.363,3.7436,-0.92577,-739710.0,97.032,92.797,7.4968,13.294,4.0961,5.5223,1.9915,0.99221,398.21,247.45,-0.82054,0.99617,0.0020292,2.994,0.009939,9.2932e-05,0.21068,0.21068,0.0078532,0.0058071,0.0025415,0.002587,0.0034576,0.0038826,0.0034783,0.0036029,0.0025272,0.0022503,0.0018882,0.001403,0.0024586,1166.9,1453.7,1266.1,1271.2,113.86,1796.0,1811.3,1803.2,1803.2,5.2205
3,-2.2889,2.3194,0.0085738,2.9616,0.010563,0.0021495,0.58825,0.5882,0.0067076,0.01938,0.0042077,0.0070668,0.0030172,0.0033733,0.67365,0.79823,-2.3347,2.06,-0.0078585,3.0162,-0.0052824,-0.00088549,0.55144,0.5514,0.023362,0.013632,0.0079429,0.0060014,0.0041383,0.0030211,0.92709,0.74999,-3.1281,2.2584,0.00067999,7.4845,-0.78817,-0.052721,0.40593,0.40595,0.024371,0.0070128,0.026607,0.0066732,0.008898,0.0011136,1.1997,0.28986,-40.681,32.258,0.15712,70.619,-0.8381,-7.2475,2.0586,2.0526,0.015853,0.026441,0.013561,0.036764,0.016187,0.015778,3.2766,3.6395,-1.0422,1.3532,0.00034747,3.045,-0.010656,-0.00031335,0.30866,0.30867,0.022604,0.0030053,0.0016095,0.0018736,0.0022992,0.0025858,0.0026025,0.0023884,0.0019828,0.0016938,0.0014382,0.0010788,0.00070252,1148.2,1577.0,1408.9,1418.5,165.17,1796.1,1810.2,1802.8,1802.8,5.1687
